Bike_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,Country_Sold,N_Photos,Price,N_Inquires,is_sold
XL3-1214982,4,1386374400000000000,1392336000000000000,50766,Red,Laos,30,90000,17,0.0
XL3-1214982,20,1388102400000000000,1392336000000000000,50766,Red,Laos,30,68000,17,1.0
XL3-1102233,52,1388102400000000000,1395446400000000000,87065,Silver,Philippine,32,80000,80,0.0
XL3-1102233,0,1388102400000000000,1395446400000000000,87065,Silver,Philippine,32,35000,80,1.0
XL3-1521400,6,1388102400000000000,1390867200000000000,75466,Red,Laos,31,90000,13,0.0
XL3-1521400,10,1388966400000000000,1390867200000000000,75466,Red,Laos,31,70000,13,1.0
XL3-1515749,3,1387324800000000000,1392854400000000000,99237,Black,Cambodia,32,110000,10,0.0
XL3-1515749,19,1388966400000000000,1392854400000000000,99237,Black,Cambodia,32,73000,10,1.0
XL3-1213705,22,1388966400000000000,1392336000000000000,73607,Red,Laos,31,90000,8,0.0
XL3-1213705,0,1388966400000000000,1392336000000000000,73607,Red,Laos,31,63000,8,1.0
XL3-1048012,2,1388966400000000000,1392076800000000000,56822,Red,Guatemala,29,90000,2,1.0
XL3-1509607,17,1388966400000000000,1394150400000000000,87025,Blue,Philippine,29,110000,5,0.0
XL3-1509607,0,1388966400000000000,1394150400000000000,87025,Blue,Philippine,29,88000,5,1.0
XL3-1539097,7,1387756800000000000,1392595200000000000,72757,Silver,Laos,29,110000,6,0.0
XL3-1539097,14,1388966400000000000,1392595200000000000,72757,Silver,Laos,29,83000,6,1.0
XL3-1090244,0,1387497600000000000,1393200000000000000,75788,Pearl,Vietnam,28,90000,6,0.0
XL3-1090244,17,1388966400000000000,1393200000000000000,75788,Pearl,Vietnam,28,73000,6,1.0
XL3-1031402,3,1388102400000000000,1392422400000000000,98541,Black,Vietnam,30,110000,2,0.0
XL3-1031402,10,1388966400000000000,1392422400000000000,98541,Black,Vietnam,30,93000,2,1.0
XL3-1079994,17,1388707200000000000,1392422400000000000,81845,Pearl,Laos,30,80000,11,0.0
XL3-1079994,3,1388966400000000000,1392422400000000000,81845,Pearl,Laos,30,53000,11,1.0
XL3-1251545,26,1388880000000000000,1392422400000000000,90246,Blue,Laos,29,90000,15,0.0
XL3-1251545,1,1388966400000000000,1392422400000000000,90246,Blue,Laos,29,53000,15,1.0
XL3-1077530,5,1388275200000000000,1392422400000000000,98894,Green,Cambodia,30,80000,1,0.0
XL3-1077530,8,1388966400000000000,1392422400000000000,98894,Green,Cambodia,30,63000,1,1.0
XL3-1057961,11,1388793600000000000,1392249600000000000,43949,Blue,Laos,29,90000,9,0.0
XL3-1057961,2,1388966400000000000,1392249600000000000,43949,Blue,Laos,29,73000,9,1.0
XL3-1257263,12,1388188800000000000,1392768000000000000,113285,Black,Philippine,29,100000,5,0.0
XL3-1257263,9,1388966400000000000,1392768000000000000,113285,Black,Philippine,29,78000,5,1.0
XL3-1537113,14,1388361600000000000,1392595200000000000,66564,Red,Laos,30,100000,6,0.0
XL3-1537113,7,1388966400000000000,1392595200000000000,66564,Red,Laos,30,75000,6,1.0
XL3-1230205,3,1386720000000000000,1393804800000000000,34537,White,Laos,31,110000,10,0.0
XL3-1230205,27,1389052800000000000,1393804800000000000,34537,White,Laos,31,71000,10,1.0
XL3-1219523,19,1388880000000000000,1392076800000000000,81579,Red,Laos,30,90000,3,0.0
XL3-1219523,2,1389052800000000000,1392076800000000000,81579,Red,Laos,30,70000,3,1.0
XL3-1518921,12,1389052800000000000,1392163200000000000,121636,Silver,Vietnam,30,80000,3,1.0
XL3-1032924,3,1388534400000000000,1391990400000000000,99592,Blue,Cambodia,29,90000,6,0.0
XL3-1032924,6,1389052800000000000,1391990400000000000,99592,Blue,Cambodia,29,73000,6,1.0
XL3-1519251,33,1388793600000000000,1393113600000000000,94149,Red,Laos,34,80000,33,0.0
XL3-1519251,3,1389052800000000000,1393113600000000000,94149,Red,Laos,34,41000,33,1.0
XL3-1519255,9,1388016000000000000,1392422400000000000,120330,Red,Cambodia,32,80000,26,0.0
XL3-1519255,13,1389139200000000000,1392422400000000000,120330,Red,Cambodia,32,43000,26,1.0
XL3-1503094,19,1387756800000000000,1394755200000000000,85021,Red,Laos,30,100000,9,0.0
XL3-1503094,16,1389139200000000000,1394755200000000000,85021,Red,Laos,30,56000,9,1.0
XL3-1046532,12,1387411200000000000,1394755200000000000,106289,Blue,Laos,31,90000,8,0.0
XL3-1046532,20,1389139200000000000,1394755200000000000,106289,Blue,Laos,31,58000,8,1.0
XL3-1117020,4,1388361600000000000,1393372800000000000,80730,Silver,Philippine,31,90000,5,0.0
XL3-1117020,9,1389139200000000000,1393372800000000000,80730,Silver,Philippine,31,73000,5,1.0
XL3-1264423,22,1388534400000000000,1395187200000000000,97587,Blue,Philippine,30,90000,21,0.0
XL3-1264423,7,1389139200000000000,1395187200000000000,97587,Blue,Philippine,30,43000,21,1.0
XL3-1514561,30,1388102400000000000,1396569600000000000,79506,Red,Philippine,31,90000,17,0.0
XL3-1514561,12,1389139200000000000,1396569600000000000,79506,Red,Philippine,31,43000,17,1.0
XL3-1559922,5,1389139200000000000,1391558400000000000,136300,Gray,Malaysia,30,90000,1,1.0
XL3-1096202,18,1388966400000000000,1392076800000000000,109005,Silver,Laos,30,90000,8,0.0
XL3-1096202,2,1389139200000000000,1392076800000000000,109005,Silver,Laos,30,63000,8,1.0
XL3-1219928,1,1387065600000000000,1392940800000000000,99080,Blue,Laos,29,90000,14,0.0
XL3-1219928,24,1389139200000000000,1392940800000000000,99080,Blue,Laos,29,63000,14,1.0
XL3-1507489,8,1387065600000000000,1393977600000000000,144240,Black,Philippine,29,100000,8,0.0
XL3-1507489,25,1389225600000000000,1393977600000000000,144240,Black,Philippine,29,53000,8,1.0
XL3-1108523,7,1387497600000000000,1392940800000000000,130106,Red,Cambodia,30,90000,15,0.0
XL3-1108523,20,1389225600000000000,1392940800000000000,130106,Red,Cambodia,30,53000,15,1.0
XL3-1532102,11,1389139200000000000,1393977600000000000,104428,White,Malaysia,31,100000,2,0.0
XL3-1532102,1,1389225600000000000,1393977600000000000,104428,White,Malaysia,31,95000,2,1.0
XL3-1182583,7,1389225600000000000,1392163200000000000,101764,Silver,Philippine,29,90000,3,1.0
XL3-1185167,5,1388016000000000000,1392940800000000000,122449,Silver,Laos,29,80000,17,0.0
XL3-1185167,14,1389225600000000000,1392940800000000000,122449,Silver,Laos,29,58000,17,1.0
XL3-1074715,6,1388016000000000000,1395360000000000000,94000,Blue,Chile,30,120000,3,0.0
XL3-1074715,14,1389225600000000000,1395360000000000000,94000,Blue,Chile,30,93000,3,1.0
XL3-1540653,14,1388966400000000000,1393372800000000000,101800,Red,Cambodia,29,80000,6,0.0
XL3-1540653,3,1389225600000000000,1393372800000000000,101800,Red,Cambodia,29,60000,6,1.0
XL3-1235727,7,1388102400000000000,1394150400000000000,86646,Red,Philippine,30,90000,5,0.0
XL3-1235727,14,1389312000000000000,1394150400000000000,86646,Red,Philippine,30,63000,5,1.0
XL3-1023164,2,1388102400000000000,1392336000000000000,40861,Blue,Laos,31,110000,4,0.0
XL3-1023164,14,1389312000000000000,1392336000000000000,40861,Blue,Laos,31,95000,4,1.0
XL3-1156982,2,1388275200000000000,1392336000000000000,68853,Silver,Cambodia,31,100000,5,0.0
XL3-1156982,12,1389312000000000000,1392336000000000000,68853,Silver,Cambodia,31,83000,5,1.0
XL3-1521187,11,1389312000000000000,1392336000000000000,89549,Gray,Laos,32,80000,10,0.0
XL3-1521187,0,1389312000000000000,1392336000000000000,89549,Gray,Laos,32,63000,10,1.0
XL3-1504811,13,1388361600000000000,1393027200000000000,75194,Black,Laos,29,100000,8,0.0
XL3-1504811,12,1389398400000000000,1393027200000000000,75194,Black,Laos,29,63000,8,1.0
XL3-1512418,11,1389052800000000000,1392768000000000000,92478,Silver,Philippine,29,90000,5,0.0
XL3-1512418,4,1389398400000000000,1392768000000000000,92478,Silver,Philippine,29,85000,5,1.0
XL3-1508142,15,1389312000000000000,1392336000000000000,137606,Black,Philippine,31,100000,1,0.0
XL3-1508142,1,1389398400000000000,1392336000000000000,137606,Black,Philippine,31,78000,1,1.0
XL3-1088397,12,1387324800000000000,1393804800000000000,31489,Blue,Laos,30,100000,15,0.0
XL3-1088397,24,1389398400000000000,1393804800000000000,31489,Blue,Laos,30,63000,15,1.0
XL3-1086056,8,1388188800000000000,1393804800000000000,80587,Red,Laos,34,90000,11,0.0
XL3-1086056,16,1389571200000000000,1393804800000000000,80587,Red,Laos,34,53000,11,1.0
XL3-1069032,1,1388188800000000000,1392681600000000000,58838,Red,Laos,35,90000,7,0.0
XL3-1069032,16,1389571200000000000,1392681600000000000,58838,Red,Laos,35,73000,7,1.0
XL3-1520044,9,1387756800000000000,1394409600000000000,53816,Blue,Vietnam,40,100000,20,0.0
XL3-1520044,21,1389571200000000000,1394409600000000000,53816,Blue,Vietnam,40,51000,20,1.0
XL3-1514439,3,1388016000000000000,1392940800000000000,62759,Red,Laos,32,90000,16,0.0
XL3-1514439,18,1389571200000000000,1392940800000000000,62759,Red,Laos,32,70000,16,1.0
XL3-1189330,13,1389484800000000000,1392940800000000000,24031,Silver,Philippine,30,100000,6,0.0
XL3-1189330,1,1389571200000000000,1392940800000000000,24031,Silver,Philippine,30,83000,6,1.0
XL3-1081686,13,1389484800000000000,1392422400000000000,54194,Red,Laos,29,90000,2,0.0
XL3-1081686,1,1389571200000000000,1392422400000000000,54194,Red,Laos,29,73000,2,1.0
XL3-1537077,20,1389312000000000000,1392422400000000000,93281,Red,Laos,30,100000,3,0.0
XL3-1537077,3,1389571200000000000,1392422400000000000,93281,Red,Laos,30,63000,3,1.0
XL3-1038833,4,1388707200000000000,1392422400000000000,77401,Blue,Laos,29,90000,3,0.0
XL3-1038833,10,1389571200000000000,1392422400000000000,77401,Blue,Laos,29,75000,3,1.0
XL3-1143650,14,1388880000000000000,1392249600000000000,119185,Red,Laos,30,90000,7,0.0
XL3-1143650,8,1389571200000000000,1392249600000000000,119185,Red,Laos,30,58000,7,1.0
XL3-1063869,7,1388102400000000000,1393027200000000000,107270,Blue,Laos,29,90000,11,0.0
XL3-1063869,17,1389571200000000000,1393027200000000000,107270,Blue,Laos,29,63000,11,1.0
XL3-1065704,41,1389484800000000000,1394928000000000000,68331,Blue,Laos,30,90000,49,0.0
XL3-1065704,1,1389571200000000000,1394928000000000000,68331,Blue,Laos,30,43000,49,1.0
XL3-1554242,25,1389225600000000000,1393459200000000000,77602,Red,Laos,30,100000,10,0.0
XL3-1554242,4,1389571200000000000,1393459200000000000,77602,Red,Laos,30,53000,10,1.0
XL3-1516264,10,1387929600000000000,1393027200000000000,87975,Silver,Laos,29,100000,8,0.0
XL3-1516264,19,1389571200000000000,1393027200000000000,87975,Silver,Laos,29,73000,8,1.0
XL3-1022442,1,1388448000000000000,1392422400000000000,100313,Blue,Laos,29,90000,1,0.0
XL3-1022442,13,1389571200000000000,1392422400000000000,100313,Blue,Laos,29,73000,1,1.0
XL3-1039368,6,1388361600000000000,1392940800000000000,69491,Silver,Laos,32,90000,5,0.0
XL3-1039368,14,1389571200000000000,1392940800000000000,69491,Silver,Laos,32,68000,5,1.0
XL3-1548052,12,1388793600000000000,1392595200000000000,96027,Red,Cambodia,30,90000,9,0.0
XL3-1548052,10,1389657600000000000,1392595200000000000,96027,Red,Cambodia,30,46000,9,1.0
XL3-1042499,16,1389225600000000000,1393372800000000000,117806,Pink,Chile,30,90000,7,0.0
XL3-1042499,5,1389657600000000000,1393372800000000000,117806,Pink,Chile,30,63000,7,1.0
XL3-1083336,3,1388793600000000000,1392595200000000000,85291,Pearl,Laos,30,90000,6,0.0
XL3-1083336,10,1389657600000000000,1392595200000000000,85291,Pearl,Laos,30,73000,6,1.0
XL3-1532070,14,1388448000000000000,1393977600000000000,81380,Black,Philippine,30,100000,15,0.0
XL3-1532070,14,1389657600000000000,1393977600000000000,81380,Black,Philippine,30,62000,15,1.0
XL3-1547450,7,1389312000000000000,1393372800000000000,98247,Silver,Malaysia,31,100000,7,0.0
XL3-1547450,4,1389657600000000000,1393372800000000000,98247,Silver,Malaysia,31,83000,7,1.0
XL3-1521431,4,1389139200000000000,1395187200000000000,81450,Silver,Philippine,32,100000,7,0.0
XL3-1521431,6,1389657600000000000,1395187200000000000,81450,Silver,Philippine,32,83000,7,1.0
XL3-1013993,15,1388707200000000000,1393372800000000000,79412,Red,Laos,29,90000,10,0.0
XL3-1013993,12,1389744000000000000,1393372800000000000,79412,Red,Laos,29,53000,10,1.0
XL3-1551119,11,1388966400000000000,1392940800000000000,94700,Black,Laos,29,100000,1,0.0
XL3-1551119,9,1389744000000000000,1392940800000000000,94700,Black,Laos,29,83000,1,1.0
XL3-1528564,10,1389398400000000000,1392422400000000000,83909,Silver,Laos,29,80000,5,0.0
XL3-1528564,4,1389744000000000000,1392422400000000000,83909,Silver,Laos,29,63000,5,1.0
XL3-1521072,6,1388966400000000000,1393372800000000000,93251,Silver,Philippine,30,100000,11,0.0
XL3-1521072,9,1389744000000000000,1393372800000000000,93251,Silver,Philippine,30,73000,11,1.0
XL3-1276467,1,1388448000000000000,1393459200000000000,89207,Silver,Laos,31,80000,10,0.0
XL3-1276467,15,1389744000000000000,1393459200000000000,89207,Silver,Laos,31,63000,10,1.0
XL3-1565986,5,1389225600000000000,1392076800000000000,108120,Silver,Malaysia,30,90000,2,0.0
XL3-1565986,6,1389744000000000000,1392076800000000000,108120,Silver,Malaysia,30,80000,2,1.0
XL3-1528319,28,1389657600000000000,1393027200000000000,39957,Red,Laos,30,110000,11,0.0
XL3-1528319,1,1389744000000000000,1393027200000000000,39957,Red,Laos,30,68000,11,1.0
XL3-1274556,8,1389312000000000000,1393372800000000000,122842,Silver,Chile,29,90000,5,0.0
XL3-1274556,5,1389744000000000000,1393372800000000000,122842,Silver,Chile,29,80000,5,1.0
XL3-1511104,9,1389744000000000000,1392940800000000000,70034,Silver,Philippine,29,90000,9,0.0
XL3-1511104,1,1389830400000000000,1392940800000000000,70034,Silver,Philippine,29,73000,9,1.0
XL3-1563603,3,1387756800000000000,1394582400000000000,116688,Black,Philippine,31,100000,9,0.0
XL3-1563603,24,1389830400000000000,1394582400000000000,116688,Black,Philippine,31,70000,9,1.0
XL3-1154079,2,1388534400000000000,1393286400000000000,101800,Silver,Philippine,33,90000,3,0.0
XL3-1154079,15,1389830400000000000,1393286400000000000,101800,Silver,Philippine,33,63000,3,1.0
XL3-1034922,12,1389312000000000000,1392940800000000000,67000,Blue,Laos,30,90000,9,0.0
XL3-1034922,6,1389830400000000000,1392940800000000000,67000,Blue,Laos,30,68000,9,1.0
XL3-1004753,5,1389052800000000000,1392940800000000000,70953,Blue,Laos,29,90000,11,0.0
XL3-1004753,9,1389830400000000000,1392940800000000000,70953,Blue,Laos,29,73000,11,1.0
XL3-1500402,21,1389571200000000000,1393200000000000000,142358,Red,Botswana,29,80000,16,0.0
XL3-1500402,3,1389830400000000000,1393200000000000000,142358,Red,Botswana,29,58000,16,1.0
XL3-1194588,13,1388188800000000000,1394755200000000000,133046,Black,Philippine,29,110000,6,0.0
XL3-1194588,19,1389830400000000000,1394755200000000000,133046,Black,Philippine,29,73000,6,1.0
XL3-1153338,18,1388448000000000000,1393545600000000000,102953,Blue,Laos,29,90000,43,0.0
XL3-1153338,16,1389830400000000000,1393545600000000000,102953,Blue,Laos,29,53000,43,1.0
XL3-1023669,4,1389052800000000000,1392940800000000000,125244,Blue,Laos,34,80000,8,0.0
XL3-1023669,10,1389916800000000000,1392940800000000000,125244,Blue,Laos,34,63000,8,1.0
XL3-1516404,12,1387065600000000000,1395360000000000000,140628,Blue,Laos,30,90000,8,0.0
XL3-1516404,33,1389916800000000000,1395360000000000000,140628,Blue,Laos,30,49000,8,1.0
XL3-1538527,4,1388880000000000000,1393977600000000000,68363,Silver,Philippine,30,100000,6,0.0
XL3-1538527,13,1390003200000000000,1393977600000000000,68363,Silver,Philippine,30,73000,6,1.0
XL3-1512315,4,1388534400000000000,1393027200000000000,96499,White,Laos,31,90000,3,0.0
XL3-1512315,17,1390003200000000000,1393027200000000000,96499,White,Laos,31,63000,3,1.0
XL3-1137445,12,1389744000000000000,1393372800000000000,152366,Pearl,Philippine,30,90000,3,0.0
XL3-1137445,3,1390003200000000000,1393372800000000000,152366,Pearl,Philippine,30,63000,3,1.0
XL3-1524422,0,1388448000000000000,1395360000000000000,86300,Red,Philippine,31,90000,9,0.0
XL3-1524422,20,1390176000000000000,1395360000000000000,86300,Red,Philippine,31,63000,9,1.0
XL3-1199906,4,1389052800000000000,1392940800000000000,62930,Silver,Laos,29,100000,1,0.0
XL3-1199906,13,1390176000000000000,1392940800000000000,62930,Silver,Laos,29,73000,1,1.0
XL3-1501337,0,1388793600000000000,1393286400000000000,103263,Black,Philippine,29,100000,5,0.0
XL3-1501337,16,1390176000000000000,1393286400000000000,103263,Black,Philippine,29,73000,5,1.0
XL3-1529691,17,1389571200000000000,1394755200000000000,98586,Red,Laos,29,90000,10,0.0
XL3-1529691,7,1390176000000000000,1394755200000000000,98586,Red,Laos,29,63000,10,1.0
XL3-1186449,21,1389312000000000000,1394496000000000000,87210,Red,Laos,31,90000,7,0.0
XL3-1186449,10,1390176000000000000,1394496000000000000,87210,Red,Laos,31,48000,7,1.0
XL3-1262653,14,1389657600000000000,1393027200000000000,59677,Red,Indonesia,30,90000,12,0.0
XL3-1262653,6,1390176000000000000,1393027200000000000,59677,Red,Indonesia,30,58000,12,1.0
XL3-1205552,12,1389830400000000000,1393372800000000000,107105,Silver,Philippine,30,90000,3,0.0
XL3-1205552,4,1390176000000000000,1393372800000000000,107105,Silver,Philippine,30,63000,3,1.0
XL3-1567070,14,1390176000000000000,1393286400000000000,92797,Silver,Malaysia,30,100000,2,0.0
XL3-1567070,0,1390176000000000000,1393286400000000000,92797,Silver,Malaysia,30,83000,2,1.0
XL3-1028028,20,1390003200000000000,1393027200000000000,97133,Blue,Laos,30,90000,5,0.0
XL3-1028028,2,1390176000000000000,1393027200000000000,97133,Blue,Laos,30,63000,5,1.0
XL3-1234765,4,1389052800000000000,1393286400000000000,69359,Blue,Laos,31,90000,12,0.0
XL3-1234765,13,1390176000000000000,1393286400000000000,69359,Blue,Laos,31,80000,12,1.0
XL3-1006093,26,1389916800000000000,1393545600000000000,32195,Silver,Laos,35,100000,5,0.0
XL3-1006093,3,1390176000000000000,1393545600000000000,32195,Silver,Laos,35,63000,5,1.0
XL3-1026599,11,1388793600000000000,1393804800000000000,80719,Red,Laos,30,90000,22,0.0
XL3-1026599,16,1390176000000000000,1393804800000000000,80719,Red,Laos,30,53000,22,1.0
XL3-1503190,13,1390003200000000000,1393977600000000000,105089,Black,Philippine,30,100000,3,0.0
XL3-1503190,3,1390262400000000000,1393977600000000000,105089,Black,Philippine,30,73000,3,1.0
XL3-1510197,3,1387670400000000000,1395792000000000000,126377,Blue,Philippine,29,100000,13,0.0
XL3-1510197,30,1390262400000000000,1395792000000000000,126377,Blue,Philippine,29,53000,13,1.0
XL3-1176615,3,1387497600000000000,1394668800000000000,89503,Blue,Laos,40,90000,15,0.0
XL3-1176615,32,1390262400000000000,1394668800000000000,89503,Blue,Laos,40,38000,15,1.0
XL3-1070188,8,1388534400000000000,1393545600000000000,80643,Red,Laos,29,90000,11,0.0
XL3-1070188,20,1390262400000000000,1393545600000000000,80643,Red,Laos,29,48000,11,1.0
XL3-1277531,10,1389312000000000000,1396828800000000000,101731,Red,Russian Federation,34,90000,5,0.0
XL3-1277531,11,1390262400000000000,1396828800000000000,101731,Red,Russian Federation,34,63000,5,1.0
XL3-1521114,36,1390176000000000000,1394668800000000000,115270,Blue,Laos,32,90000,12,0.0
XL3-1521114,1,1390262400000000000,1394668800000000000,115270,Blue,Laos,32,51000,12,1.0
XL3-1240329,0,1388188800000000000,1393804800000000000,67503,Red,Laos,32,80000,23,0.0
XL3-1240329,25,1390348800000000000,1393804800000000000,67503,Red,Laos,32,48000,23,1.0
XL3-1518368,6,1389744000000000000,1392422400000000000,66330,Gray,Laos,31,90000,8,0.0
XL3-1518368,7,1390348800000000000,1392422400000000000,66330,Gray,Laos,31,80000,8,1.0
XL3-1265405,3,1389398400000000000,1392422400000000000,70849,Blue,Cambodia,30,90000,8,0.0
XL3-1265405,11,1390348800000000000,1392422400000000000,70849,Blue,Cambodia,30,73000,8,1.0
XL3-1514631,3,1389916800000000000,1393372800000000000,98744,Blue,Philippine,30,110000,5,0.0
XL3-1514631,5,1390348800000000000,1393372800000000000,98744,Blue,Philippine,30,93000,5,1.0
XL3-1275921,3,1389398400000000000,1393977600000000000,81710,Silver,Philippine,30,90000,4,0.0
XL3-1275921,11,1390348800000000000,1393977600000000000,81710,Silver,Philippine,30,73000,4,1.0
XL3-1543309,13,1389657600000000000,1393459200000000000,124392,Red,Chile,29,90000,7,0.0
XL3-1543309,8,1390348800000000000,1393459200000000000,124392,Red,Chile,29,46000,7,1.0
